Date,Close,High,Low,Open,Repaired?,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Close_lag1,Close_lag2,Close_lag3,Close_lag5,Close_lag10,Open_lag1,Open_lag2,Open_lag3,Open_lag5,Open_lag10,High_lag1,High_lag2,High_lag3,High_lag5,High_lag10,Low_lag1,Low_lag2,Low_lag3,Low_lag5,Low_lag10,Close_rollmean3,Close_rollstd3,Close_rollmean5,Close_rollstd5,Close_rollmean10,Close_rollstd10,Close_rollmean20,Close_rollstd20,Open_rollmean3,Open_rollstd3,Open_rollmean5,Open_rollstd5,Open_rollmean10,Open_rollstd10,Open_rollmean20,Open_rollstd20,High_rollmean3,High_rollstd3,High_rollmean5,High_rollstd5,High_rollmean10,High_rollstd10,High_rollmean20,High_rollstd20,Low_rollmean3,Low_rollstd3,Low_rollmean5,Low_rollstd5,Low_rollmean10,Low_rollstd10,Low_rollmean20,Low_rollstd20,FII_Gross_Purchase,FII_Gross_Sales,FII_Net,DII_Gross_Purchase,DII_Gross_Sales,DII_Net,Repo Rate,%Change,sentiment_daily_x,sentiment_daily_y,"('Date', '')","('Close', '^NSEI')","('High', '^NSEI')","('Low', '^NSEI')","('Open', '^NSEI')","('Volume', '^NSEI')",SMA,EMA,RSI,MACD,MACD_Signal,BB_Upper,BB_Middle,BB_Lower,ATR,Close_Lag_1,Close_Lag_2,Close_Lag_3,Close_Lag_5,Close_Lag_10
2024-08-05,22302.5,22368.65039,22185.19922,22231.19922,False,277400,16853693.87,150905700,-0.206572279,480122726.9,270038257.6,138830347.2,39130838.45,12534.87924,74.50567196,2.23544e-19,10788.35007,21570.2952,6.404948826,199.8812618,1.033955135,1,0,10716.34338,10826.63322,10606.05353,2.058348433,53.02594577,1,0,4983.600098,22697.30078,13840.45044,164.1928614,0.977712123,3644.073658,50.6792933,1233.870719,195.0858302,1038.784889,12298.41256,11334.36165,13037.76671,11803.89599,0.995777064,0.963185338,0.032591726,0.211197389,24.81309647,6995.999537,192.4645999,203.1706318,-10.70603184,14196.80029,13840.45044,14018.62537,13686.35034,53.08991069,9.694797824,60.46351794,37.80869067,177.2090063,13447.41284,14909.19995,60,64,-4,4983.600098,20361.31595,1,0,61.51983452,0.929298994,0.634130254,0.465222362,5.003706677,75.5697624,97.77121231,65.61324239,-2.228787689,2894.32584,49.94487152,10.45308023,1.50414478,8.948935455,9.013279589,4.812444732,4.200834856,17713.97807,22.10912772,19.97449485,83.06997743,18264.40039,9251.5,11359.4502,9314.049805,22666.30078,18120.59961,9376.950195,11478.7002,9311.450195,22578.34961,18286.94922,9382.650391,11479.09961,9338.700195,22697.30078,18100.30078,9238.200195,11346.9502,9297.950195,22550.34961,16606.13346,6681.656767,14379.13008,5627.866214,10713.03003,5505.956359,10788.35007,5531.021145,16576.24968,6564.807083,14393.06992,5527.210282,10725.70498,5455.283713,10792.86501,5487.954608,16679.41667,6640.569981,14455.17988,5602.636766,10773.14497,5502.848203,10863.86506,5524.526264,16507.90007,6618.761286,14312.01016,5567.689859,10662.85513,5465.538702,10732.96755,5489.932398,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.242173333,0,,,,,,,21072.50362714285,20857.427329217015,51.2782606668178,-209.38349254290006,-148.12947843453225,25449.17693801738,21154.497656,16859.81837398262,3956.9269609962626,18264.40039,22666.30078,17754.40039,17871.69922,24795.75
2023-08-06,18634.55078,18777.90039,18615.59961,18725.34961,False,286500,16046096.8,151552400,-0.273860634,424451681.9,129893013.7,143353423.8,39470245.79,12970.13399,67.72174321,9.377059999999999e-20,10767.15505,20421.87492,1112.435189,179.3365066,0.907437804,0,0,10833.54338,10941.19875,10725.888,1.987445242,36.73138965,1,0,4967.299805,22368.65039,13667.9751,161.6151202,0.78541323,2923.883586,53.75782263,1088.526436,155.3331313,933.1933044,11292.93758,11385.41352,12635.87064,11547.3442,0.994583444,0.965772535,0.028810909,0.136670522,24.74164335,11535.34495,157.115391,49.32454546,107.7908455,11886.3501,13832.30029,12859.3252,13832.30029,74.3026339,8.846760635,57.69364679,40.05308654,138.4453351,12539.98767,14589.37476,16,60,-44,4983.600098,19475.63691,0,0,59.03875592,0.853149625,0.749055688,0.590976554,4.422141394,76.72833924,78.54132303,68.63260565,-21.45867697,3244.19129,2.026622184,9.426638858,1.154066407,8.272572451,11.88871236,4.092574377,7.796137984,17702.0786,13.92923671,13.04073391,52.96163168,16356.25,15740.09961,10167.4502,9647.25,4987.100098,16474.94922,15773.90039,10326.75,9682.400391,5036.700195,16514.30078,15778.7998,10328.5,9688.700195,5071.350098,16293.34961,15680.0,10120.25,9641.5,4967.299805,16910.30013,1524.693593,14333.2002,3695.954943,10822.56509,4631.050975,10767.15505,4952.766788,16991.39974,1542.012963,14407.46992,3705.223153,10870.91001,4660.838271,10794.4075,4943.627738,17023.66699,1563.087182,14435.79023,3715.388839,10892.8602,4667.261884,10830.57258,4969.439547,16862.98307,1548.482476,14283.6498,3703.584055,10785.20483,4626.970324,10723.21497,4929.988524,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.2715,0,,,,,,,21003.735769999996,20561.04378932141,47.75868212461028,-367.6114521123236,-192.0258731700905,25403.90769428855,20989.700194999998,16575.492695711444,3937.6393487822434,22302.5,18264.40039,22666.30078,21717.94922,19406.69922
2024-08-07,24320.55078,24344.59961,24240.55078,24329.44922,False,266300,14987696.95,152462200,-0.356031543,646332051.0,315540873.1,118825380.0,39957475.93,13684.43417,81.08004217,6.026249999999999e-20,11115.53506,21155.7713,1075.298817,180.6523247,1.157604831,1,0,11452.24002,11590.92489,11313.55516,2.421969226,46.89407048,1,0,4994.799805,24344.59961,14669.69971,174.0788878,0.998757154,3125.315933,47.22269817,1592.68425,274.2488941,1318.435356,11520.5376,11307.78854,13480.40772,11887.72347,1.002342487,0.949099154,0.053243333,0.275799611,25.28968466,7519.015721,379.0184153,154.3039268,224.7144885,15060.07471,14655.94971,14858.01221,14655.94971,76.27295327,10.34467684,64.14460717,33.54038295,215.2901547,13840.45044,13686.35034,100,16,84,4967.299805,16821.66753,1,0,65.64718725,1.0,0.926058743,0.763940766,7.277852364,79.73858302,99.87410703,86.14956926,-0.12589297,4539.431506,48.69270634,13.3977229,2.106049334,11.29167357,11.08544329,6.421959446,4.663483847,19664.25503,49.93620066,40.50396887,99.63513876,16220.59961,15727.90039,10705.75,8323.200195,5296.850098,16273.65039,15855.40039,10818.65039,8350.0,5242.0,16275.5,15885.75,10847.84961,8353.299805,5320.5,16157.90039,15682.90039,10676.5498,8287.549805,5242.0,18756.35026,4825.03199,15706.68008,5400.907453,11431.50503,5836.015017,11115.53506,5150.532517,18819.5,4776.336313,15809.51016,5339.241113,11520.86006,5823.215179,11181.22253,5161.665731,18835.2832,4775.18604,15825.11992,5338.301713,11531.94995,5826.894812,11200.60007,5162.568397,18693.78385,4809.508681,15656.24023,5381.014651,11393.26509,5817.570601,11075.58997,5141.363462,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.249614286,0,,,,,,,21005.38225428571,21062.311388078557,53.12933091471177,-33.80587682213445,-160.3818739004993,25687.398896986564,21081.050194999996,16474.70149301343,4064.2400260120835,18634.55078,22302.5,18264.40039,17754.40039,24199.34961
2023-08-08,19570.84961,19634.40039,19533.09961,19627.19922,False,260300,15683997.26,153406700,-0.078192046,474067189.1,82872623.5,119964091.2,40259533.62,13303.16921,71.17497241,2.73969e-20,10808.70244,21183.09623,434.3086565,191.9637226,0.922296828,0,0,10177.14329,10283.68358,10070.60301,2.093716858,44.58523285,1,0,5054.049805,24344.59961,14699.32471,178.4723921,0.752534269,3079.291756,53.3072186,1051.883919,178.5868545,873.2970647,11866.67908,11274.49615,12563.42254,11511.53862,0.999396172,0.968652964,0.030743208,0.204037414,25.45412163,5411.897168,264.7500579,279.825707,-15.07564913,12482.7251,14699.32471,13591.0249,14655.94971,46.47904278,9.418156796,58.83365434,39.30070716,143.0371978,13750.1377,13686.35034,60,64,-4,4967.299805,21465.73626,0,0,60.08454349,0.739253336,0.564940086,0.431317887,4.491043055,79.24921003,75.25342695,56.96442099,-24.74657305,2840.146079,24.4339621,9.137648357,1.39672909,7.740919267,3.171123424,-1.249857175,4.420980599,18971.85259,11.67325747,11.04070776,60.64723669,17525.09961,11032.4502,11450.0,8711.349609,24320.55078,17401.5,10899.2002,11412.5,8712.849609,24329.44922,17548.80078,11058.0498,11459.9502,8723.5,24344.59961,17359.75,10842.9502,11379.2998,8697.599609,24240.55078,16042.79981,4458.023738,13911.38985,4327.307111,10185.89985,4987.216205,10808.70244,5321.95172,15975.96647,4535.261966,13881.74981,4328.211184,10164.94487,4982.943027,10842.90247,5320.509157,16080.41699,4472.757603,13957.00019,4323.619947,10226.03516,4987.793293,10878.99255,5321.2787,15911.93327,4522.367096,13812.41992,4329.810097,10119.49487,4963.05782,10756.37998,5303.410464,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.2715,0,,,,,,,20994.225027857137,20863.449817668083,48.63177222165713,-150.78558066232654,-158.46261525286474,25559.831416519897,20944.467675499996,16329.103934480096,4115.8979648683635,24320.55078,18634.55078,22302.5,22666.30078,20901.15039
2024-08-08,24117.0,24340.5,24079.69922,24248.55078,False,311900,15461315.65,153718600,-0.118309694,608906777.3,386840521.6,153846728.7,40331985.48,15044.59739,88.55679779,2.73969e-20,11731.51995,23322.17763,140.8622598,197.5985676,1.034287199,1,0,12082.4916,12200.09692,11964.88628,1.946706446,51.66481234,1,0,5054.049805,24344.59961,14699.32471,164.4335081,0.988201497,3248.32762,52.08065404,1895.619495,521.9933826,1373.626112,12524.71244,11787.93267,14340.89599,12445.2765,1.003994033,0.960903649,0.043090383,0.613308251,25.6555847,12589.03083,538.1702461,298.0605396,240.1097065,14925.2749,14699.32471,14812.29981,14655.94971,73.23952139,10.76661158,62.98715437,35.2028082,176.1294336,13750.1377,13686.35034,56,60,-4,5054.049805,21465.73626,1,0,64.1466435,0.929662622,0.77172999,0.588841744,8.14945596,80.48925939,98.8201497,79.57402333,-1.179850301,5502.130885,48.68131006,15.23163825,4.163710922,11.06792733,4.997699928,-0.000345754,4.998045682,21087.96058,23.22919281,20.88757916,97.96429304,19570.84961,17525.09961,11032.4502,9978.549805,5118.5,19627.19922,17401.5,10899.2002,10068.34961,5083.850098,19634.40039,17548.80078,11058.0498,10083.7998,5204.200195,19533.09961,17359.75,10842.9502,9947.0,5054.049805,20404.31641,3374.061034,16739.07988,5559.011612,12085.74985,6290.677751,11731.51995,5945.881936,20425.75,3492.676425,16717.79004,5649.039045,12081.41494,6318.133927,11768.59751,5957.425584,20507.90039,3479.086987,16808.34023,5633.370319,12139.66514,6335.808567,11808.99756,5962.660105,20324.18294,3429.109069,16638.95977,5601.739405,12022.05981,6277.990871,11677.81245,5933.237209,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.123358333,0,,,,,,,20945.742884999992,21297.25650864567,52.7543295566557,121.93787998324478,-102.38251620564283,25908.67811304563,21213.997655999996,16519.317198954363,4162.59456666348,19570.84961,24320.55078,18634.55078,18264.40039,21513.0
2023-08-09,19819.94922,19867.15039,19727.05078,19774.80078,False,288100,15908516.98,155440700,0.214748485,503553526.6,99557806.61,127939479.3,40700473.61,14754.91937,86.73078549,1.08401e-20,11632.87986,22695.92474,569.8349733,190.2030283,0.870018808,0,0,11167.32494,11268.37005,11066.27982,1.809656599,43.31564811,1,0,5098.25,24340.5,14719.375,165.4126083,0.765071612,3041.733834,51.62288316,1296.97973,422.6867237,874.293006,12957.32902,12165.74991,13636.45673,12339.477,1.003797604,0.972476708,0.031320895,0.520776854,24.70923928,7937.969751,404.7433125,425.8254251,-21.08211269,12482.7002,14699.32471,13591.01245,14655.94971,55.07705354,10.07615528,58.34768065,40.14768375,117.556007,12838.96265,13832.30029,16,20,-4,5439.778809,21468.84477,0,0,59.32008892,0.760476024,0.687790049,0.546704065,5.323332684,78.64168321,76.50716117,68.73321159,-23.49283883,3687.85074,13.09464517,10.51081606,3.403195524,7.107620531,6.97486028,0.186905752,6.787954528,20522.74191,11.35584926,10.75607367,62.69196979,17798.75,17353.5,11317.34961,8952.5,24117.0,17748.15039,17375.75,11378.5498,8915.5,24248.55078,17807.65039,17383.40039,11437.25,8960.349609,24340.5,17691.94922,17254.19922,11290.4502,8896.0,24079.69922,18324.06641,1314.462222,15244.86973,4345.176501,11180.00986,5288.34512,11632.87986,5675.22228,18299.56706,1291.0873,15247.18027,4307.547391,11161.55019,5289.649978,11621.48257,5690.822134,18352.73372,1328.567046,15291.81016,4326.817586,11211.50503,5294.496302,11675.58508,5702.607241,18224.39974,1319.612207,15175.38985,4305.649905,11110.45991,5272.59957,11566.25986,5661.859246,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.2715,0,,,,,,,20975.26074214285,21100.282203492916,48.770161184673384,-8.564176091971603,-83.61884818290858,25671.49113945149,21040.487597499996,16409.484055548503,4178.834184758945,24117.0,19570.84961,24320.55078,22302.5,17871.69922
2024-08-10,25013.15039,25044.0,24756.80078,24832.19922,False,333200,16105041.78,157629100,0.092196838,914389005.7,604161379.6,125694747.0,41268152.58,14047.6452,100.0,6.67753e-21,11734.3999,24019.16637,-550.3665614,209.3803955,1.040455959,1,0,11852.60837,11975.03815,11730.17858,2.065870772,54.2473047,1,0,5098.25,25044.0,15071.125,169.9767365,0.998453324,3501.594237,50.92798214,1277.681664,122.372704,1155.30896,12811.92489,12036.78065,13495.07561,12217.39394,1.007515079,0.955668873,0.051846206,0.114053018,24.89052589,5619.100098,239.9655971,271.0404376,-31.07484045,15355.1001,15071.125,15213.11255,15005.6499,47.90874007,10.72244265,63.51663472,34.97276269,170.4852166,14677.63721,14655.94971,100,32,68,5098.25,19025.74669,1,0,64.50373473,1.0,0.80920352,0.588469359,5.368843919,84.02344432,99.84079921,76.46375809,-0.159200788,2756.156088,121.0159733,10.45789037,0.733315249,9.72457512,14.3545543,4.258174292,10.09638,20099.64218,39.77575819,33.48692253,105.3203397,17895.19922,11834.59961,10348.0498,7842.700195,17798.75,17886.84961,11835.40039,10310.15039,7828.75,17748.15039,17941.84961,11905.7002,10398.34961,7869.899902,17807.65039,17840.34961,11791.15039,10198.40039,7815.75,17691.94922,18247.64974,6596.341122,14644.06982,6835.169313,11859.08486,6763.434897,11734.3999,6301.952226,18184.81641,6503.520825,14612.26992,6755.515519,11851.31504,6701.504419,11730.12012,6288.623162,18297.18327,6576.353619,14697.32988,6821.151979,11910.58501,6756.547623,11784.7125,6320.017265,18129.43359,6487.657487,14538.51025,6765.339255,11788.15522,6703.523039,11666.93999,6270.199292,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.123358333,0,,,,,,,21033.389369285713,21621.99796169386,53.35509558800723,303.5606787333345,-6.182942799659969,26192.398982253686,21324.555077999998,16456.71117374631,4253.4925129904495,19819.94922,24117.0,19570.84961,18634.55078,21717.94922
2023-08-11,19443.5,19464.40039,19401.5,19449.59961,False,195000,15762423.11,159572600,0.039284675,738962872.5,47449473.69,148711861.7,41724893.13,13593.54989,100.0,2.73443e-21,11404.92751,23210.59747,-400.7424405,207.0275316,0.840453889,0,0,11661.56348,11777.8436,11545.28335,1.994245918,33.96202287,1,0,5252.0,25044.0,15148.0,173.5390249,0.717032134,3391.851561,55.25750871,854.3697372,-24.13444349,878.5041807,12204.32507,11212.26345,12530.02499,11675.65525,1.006701755,0.960845208,0.045856546,-0.089959806,24.62285555,429.6720956,127.9979005,88.85559825,39.14230228,12358.2002,15148.0,13753.1001,15049.0249,47.08282951,9.921601067,57.98309306,40.38783212,106.2490617,14709.34985,14655.94971,64,72,-8,5497.165,22433.94055,0,0,58.8066871,0.714248785,0.577088018,0.432527377,3.264571508,80.03047197,71.70321342,56.69664708,-28.29678658,2006.839943,87.89530758,7.317531385,-0.494878949,7.812410334,10.96513281,3.913275086,7.05185772,19009.90821,7.609626454,7.333992292,59.60188795,18068.55078,11908.15039,10303.15039,6140.75,17895.19922,18040.19922,11987.15039,10361.9502,6170.149902,17886.84961,18087.80078,12034.15039,10384.25,6185.149902,17941.84961,17836.09961,11888.75,10285.5,6120.950195,17840.34961,16473.40039,4012.948045,13653.38027,4832.169598,11672.2102,6885.560782,11404.92751,6056.180903,16492.31641,3964.718526,13675.77988,4811.297178,11671.77485,6838.377556,11407.34251,6016.256702,16528.78385,3952.853918,13706.00039,4813.417311,11714.38018,6883.290077,11450.66511,6051.179922,16375.44987,3963.644332,13578.38984,4788.717834,11598.10005,6815.470809,11339.88506,6006.584432,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.2715,0,,,,,,,20929.27148428571,21331.531566801346,48.356557713191044,100.3409677419586,15.121839308663745,26196.071930358736,21316.865038999997,16437.658147641258,4350.503789919703,25013.15039,19819.94922,24117.0,24320.55078,17754.40039
2024-08-11,24148.19922,24276.15039,24066.65039,24207.69922,False,298700,15696263.78,159871300,-0.025066566,834152984.6,332341920.3,177440125.6,41797168.88,14625.95863,100.0,2.73443e-21,11722.39998,24500.2202,-1055.420245,218.006897,0.986225312,0,0,11584.13177,11692.64198,11475.62157,1.873428358,58.39348326,1,0,5252.0,25044.0,15148.0,168.8391459,0.954739249,3535.931444,52.96922086,1717.889012,324.2702476,1393.618764,13230.45837,11826.65957,14317.43641,12599.54739,1.00643525,0.961968199,0.044467051,0.304302383,24.79227734,6172.799245,130.2476537,91.10078328,39.14687041,14764.0752,15148.0,14956.0376,15049.0249,73.54141476,11.0671194,62.02672692,36.46055383,152.8718686,14709.34985,14655.94971,60,68,-8,5252.0,22433.94055,1,0,62.76593849,0.912836013,0.759979938,0.590953653,6.660963375,82.59573826,95.47392492,77.31111897,-4.526075081,4720.817065,104.0474542,13.63452954,2.33100275,11.30352679,10.6977385,5.27016777,5.427570733,19041.18178,24.19677126,21.66969869,98.22039171,19443.5,18068.55078,11908.15039,8543.549805,25013.15039,19449.59961,18040.19922,11987.15039,8540.0,24832.19922,19464.40039,18087.80078,12034.15039,8559.400391,25044.0,19401.5,17836.09961,11888.75,8480.099609,24756.80078,20553.41667,3188.17621,16774.31016,5672.946605,11585.71509,6702.348911,11722.39998,6554.883467,20565.83268,3231.717232,16809.31973,5657.827592,11609.32485,6706.417313,11730.31995,6526.337524,20609.45052,3249.195681,16849.35039,5668.184855,11637.59521,6720.42895,11774.09011,6560.281311,20434.75,3241.241263,16695.7,5638.045027,11529.08501,6669.345238,11658.62012,6509.475159,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.4019,0,,,,,,,21117.499999999996,21707.0872538945,52.412128419729676,315.2834001248739,75.15415147190578,26170.76716122184,21309.399999999998,16448.032838778156,4384.942832782582,19443.5,25013.15039,19819.94922,19570.84961,22666.30078
2023-08-12,20969.40039,21006.09961,20862.69922,20934.09961,False,292400,16414817.7,161538700,0.074112618,626999614.9,115417932.6,139636464.0,42254474.93,15125.35163,98.06291724,8.47804e-22,11589.92007,23369.9961,-190.1559662,203.2814025,0.898107801,0,0,11587.6849,11699.73495,11475.63485,1.93395058,42.36395065,1,0,4921.450195,24276.15039,14598.80029,166.9959765,0.829150027,3267.000043,51.00172122,1436.526449,415.5625363,1020.963913,13294.41248,12033.13272,14114.70234,12678.1759,1.008273708,0.966509539,0.041764168,0.464108257,25.39178378,7853.579932,194.5461857,186.6809007,7.865285017,12963.7749,14982.7251,13973.25,14982.7251,64.60284567,10.37768116,58.90370744,39.82495443,121.8974146,13733.0,14655.94971,20,68,-48,5632.483008,21387.71343,0,0,59.53915948,0.827381235,0.732843338,0.602207888,5.425988351,78.98100395,82.91500273,72.82322294,-17.08499727,4146.552887,16.05468886,11.33070294,3.212755689,8.11794725,4.855540655,0.437682032,4.417858623,18612.14863,12.68207019,11.94001292,72.12723489,18609.34961,17469.75,13392.9502,8246.849609,24148.19922,18570.84961,17315.25,13393.84961,8152.100098,24207.69922,18625.0,17484.59961,13435.4502,8256.25,24276.15039,18536.94922,17308.94922,13311.0498,8151.75,24066.65039,19016.16667,1784.9407,16141.42012,4279.114586,11594.12505,5672.127515,11589.92007,6043.051499,18940.06641,1837.459906,16082.49981,4274.940295,11583.35493,5624.087956,11596.33989,6023.903957,19038.56641,1796.807848,16164.39981,4284.292173,11640.48984,5651.570983,11639.04253,6043.438463,18902.86589,1804.911638,16042.97949,4263.556106,11528.43979,5636.655633,11528.7624,6009.941219,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.2715,0,,,,,,,21338.764369285713,21608.729005375233,49.57909773429922,226.51322367131797,105.42596591178821,26181.903170527803,21371.5174805,16561.131790472195,4306.4112018695405,24148.19922,19443.5,25013.15039,24117.0,18264.40039
2023-09-01,18101.19922,18141.40039,17936.15039,17952.55078,False,257200,17301899.33,163010400,0.394110958,526295975.6,467675977.8,109777843.3,42559976.84,13555.5672,98.09682822,3.79382e-22,11265.09497,22395.33773,134.8522128,197.6058398,0.807095919,0,0,10604.04001,10696.95509,10511.12492,1.752446949,40.84414319,1,0,4695.450195,24276.15039,14485.80029,173.8174445,0.684640942,3079.934593,52.40692106,290.626203,-174.205565,464.831768,11855.07914,11527.29041,11728.32204,11437.69583,1.014910712,0.965304621,0.049606091,-0.214898352,24.39299725,6204.655029,68.70458228,146.0643645,-77.35978221,11418.42529,14485.80029,12952.11279,14869.7251,14.68440203,8.743772324,57.51492962,41.31416937,98.68993916,15109.5625,15049.0249,24,68,-44,4695.450195,17462.73808,1,0,58.02613832,0.906107213,0.609575299,0.464393281,1.11118879,81.9005958,82.19016107,55.35422232,-17.80983893,515.9531957,35.15468175,2.540950619,-1.72766951,4.268620128,7.548691298,-2.40487981,9.953571107,17863.20349,48.17736427,39.32397775,48.58361765,12215.90039,10855.15039,10637.0,8284.5,18609.34961,12153.15039,10862.40039,10645.09961,8285.450195,18570.84961,12224.0498,10870.40039,10659.15039,8303.299805,18625.0,12132.5498,10749.40039,10603.59961,8190.799805,18536.94922,13724.08333,3851.268331,12009.05996,3694.814109,10618.18501,5299.747164,11265.09497,5709.694062,13656.03385,3776.447029,11974.51016,3625.445506,10602.75508,5260.418594,11256.73499,5680.720459,13745.28353,3866.842936,12031.60019,3701.386435,10643.42505,5303.593083,11305.45999,5713.589251,13606.03353,3813.22824,11929.89004,3639.185258,10550.50996,5261.455589,11199.67244,5678.08923,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.2715,0,,,,,,,21080.425083571427,21141.0583673252,47.104995203781826,-74.41977968883293,69.45681679166398,25778.68439633932,21036.7899415,16294.89548666068,4215.471116021717,20969.40039,24148.19922,19443.5,19819.94922,22302.5
2024-09-01,21544.84961,21724.44922,21517.84961,21653.59961,False,228600,17133049.69,163239000,0.374543392,563570619.0,323760750.8,130366431.9,42603466.7,14338.20975,98.21681952,4.51557e-22,11134.92749,21706.31934,563.5356411,189.8780546,0.992362892,0,0,10669.00498,10768.23999,10569.76997,1.860248636,55.29842574,1,0,4695.450195,21724.44922,13209.94971,152.9331829,0.989453308,3134.266134,50.10404504,1052.183157,71.07217939,981.1109775,12194.67078,12119.75578,13238.55705,12186.37389,1.015950313,0.962907301,0.053043012,0.042211554,24.79869726,7474.42212,69.43766232,133.7304159,-64.29275358,13841.44971,14485.80029,14163.625,14869.7251,51.64107325,9.764882247,60.80232094,38.03165386,157.575395,15109.5625,15049.0249,20,64,-44,4964.369199,17462.73808,0,0,61.23822114,1.0,0.805934937,0.618276258,4.219296755,82.08880568,98.94533079,75.74769975,-1.054669213,2794.936039,23.32660519,8.634095477,0.344683487,8.289411989,6.637537697,-0.596396308,7.233934005,17883.8998,19.02443229,17.41585994,76.85080739,18101.19922,12215.90039,10855.15039,8236.049805,20969.40039,17952.55078,12153.15039,10862.40039,8259.349609,20934.09961,18141.40039,12224.0498,10870.40039,8263.0,21006.09961,17936.15039,12132.5498,10749.40039,8227.75,20862.69922,17287.31641,4717.42804,14670.81992,4895.851645,10675.72993,5426.243895,11134.92749,5423.009594,17253.10026,4788.690543,14653.36016,4913.669418,10674.70508,5419.929797,11129.03001,5395.81837,17363.2998,4797.757568,14723.89004,4957.516968,10715.26001,5462.044452,11177.87493,5430.168693,17195.5166,4736.281974,14587.90996,4895.724046,10616.025,5406.216624,11072.2324,5395.680963,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,-0.3326,0,,,,,,,21351.171456428565,21194.89719968184,50.31106443883198,-34.63825799449114,48.637801834432956,25829.850672667442,21143.697460999996,16457.54424933255,4173.169607734451,18101.19922,20969.40039,24148.19922,25013.15039,18634.55078
