Date,Close,High,Low,Open,Repaired?,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Close_lag1,Close_lag2,Close_lag3,Close_lag5,Close_lag10,Open_lag1,Open_lag2,Open_lag3,Open_lag5,Open_lag10,High_lag1,High_lag2,High_lag3,High_lag5,High_lag10,Low_lag1,Low_lag2,Low_lag3,Low_lag5,Low_lag10,Close_rollmean3,Close_rollstd3,Close_rollmean5,Close_rollstd5,Close_rollmean10,Close_rollstd10,Close_rollmean20,Close_rollstd20,Open_rollmean3,Open_rollstd3,Open_rollmean5,Open_rollstd5,Open_rollmean10,Open_rollstd10,Open_rollmean20,Open_rollstd20,High_rollmean3,High_rollstd3,High_rollmean5,High_rollstd5,High_rollmean10,High_rollstd10,High_rollmean20,High_rollstd20,Low_rollmean3,Low_rollstd3,Low_rollmean5,Low_rollstd5,Low_rollmean10,Low_rollstd10,Low_rollmean20,Low_rollstd20,FII_Gross_Purchase,FII_Gross_Sales,FII_Net,DII_Gross_Purchase,DII_Gross_Sales,DII_Net,Repo Rate,%Change,sentiment_daily_x,sentiment_daily_y,"('Date', '')","('Close', '^NSEI')","('High', '^NSEI')","('Low', '^NSEI')","('Open', '^NSEI')","('Volume', '^NSEI')"
06-08-24,23992.55078,24382.59961,23960.40039,24189.84961,FALSE,312300,13719567.34,114752300,-0.037659935,719954732.8,1066850667,154354901.4,30438943.88,13412.01771,77.67047877,4.37661E-13,10678.04014,20942.27186,413.8084114,192.2493565,1.148587785,1,0,10647.01501,10774.99001,10519.04001,2.403960175,52.64118282,1,0,5231.5,24382.59961,14807.04981,179.3503243,0.979633084,3280.65141,49.88122386,1262.526017,123.383609,1139.142408,11814.8418,11681.39633,13085.31564,11822.78962,1.00241426,0.959478955,0.042935305,0.10432332,25.22184085,5311.759663,178.0243461,190.2279439,-12.20359777,14821.72485,14807.04981,14814.38733,14634.37476,59.40795333,9.996200193,63.95783605,34.34622318,224.6337552,13737.47534,13737.47534,100,24,76,5231.5,17771.35152,1,0,64.83173387,1,0.766577578,0.59971572,5.663954105,80.91626891,97.96018231,72.22076009,-2.039817694,3336.583745,51.67639138,10.67874891,0.809406664,9.869342244,15.94893687,5.331411887,10.61752498,18175.9454,47.75375648,39.03768945,96.94275214,16238.2002,11200.15039,10948.25,8588.650391,19497.30078,16304.40039,11185.7002,10815.40039,8585.799805,19385.69922,16336.75,11256.7998,11018.5498,8606.299805,19512.19922,16223.2998,11127.2998,10813.7998,8551.5,19373,17143.63379,6444.085228,14753.2502,5612.558826,10629.1001,5824.756608,10678.04014,5265.439775,17226.65007,6550.945261,14779.37012,5721.021928,10658.28003,5868.37432,10664.58501,5275.059761,17325.38314,6618.512051,14884.46992,5752.79313,10719.95996,5915.908663,10738.94998,5317.453338,17103.66666,6461.687245,14699.07988,5635.314967,10591.98496,5820.408948,10624.05,5250.224698,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.6369,0,,,,,,
06-09-10,5576.950195,5589.399902,5479.549805,5479.549805,FALSE,0,13719567.34,114752300,-0.037659935,617104056.7,1066850667,168428719.1,30438943.88,13862.07939,87.88612002,1.01732E-13,10692.43516,20927.16058,457.7097372,191.438625,0.250091734,0,0,10657.12834,10792.03337,10522.22331,2.531733228,-18.32872031,0,1,5260.850098,24382.59961,14821.72485,178.8343743,0.016530919,4803.886366,52.05337243,570.0476446,212.7164162,357.3312285,10947.10433,11525.23479,11930.18249,11360.13485,1.000057927,0.977667361,0.022390565,0.218485131,25.57953574,8804.865624,187.3413727,181.717374,5.623998716,14931.07471,14807.04981,14869.06226,14634.37476,79.70397667,9.992293613,44.47439097,54.29339875,-86.35448343,13737.47534,13737.47534,96,20,76,5231.5,24382.59961,0,1,44.79130847,0.04910849,0.630866597,0.65861653,2.443615165,46.50649973,1.653091924,58.88000584,-98.34690808,2432.572109,-65.12182601,5.017965476,1.651118426,3.36684705,5.959490002,5.45702751,0.502462491,18119.91236,-76.75549279,-145.9101331,-54.22162779,23992.55078,16238.2002,11200.15039,11387.09961,5439.25,24189.84961,16304.40039,11185.7002,11401.5,5448.25,24382.59961,16336.75,11256.7998,11427.65039,5471.899902,23960.40039,16223.2998,11127.2998,11370.59961,5431.350098,15269.23373,9245.959023,13591.22031,6930.461943,10642.87012,5811.271465,10692.43516,5250.30336,15324.59994,9393.552917,13594.98008,7053.068838,10661.41001,5865.294255,10676.7575,5262.139011,15436.24984,9428.905781,13716.81982,7071.248242,10731.70996,5904.432509,10753.54746,5302.107697,15221.08333,9281.098425,13520.86992,6964.322642,10596.80493,5815.678537,10636.45249,5237.092094,51878.01,44164.06,7713.95,23549.21,28326.26,-4777.05,0,0,0,0,,,,,,
06-09-11,5064.299805,5072.899902,4942.899902,4993.350098,FALSE,0,13719567.34,114752300,-0.037659935,528946334.3,1066850667,170508855.9,30438943.88,13601.58355,86.03181782,1.01732E-13,10664.37764,20957.42236,371.3329126,193.0360134,0.227967867,0,0,10631.91165,10776.58167,10487.24163,2.721430061,-18.74245207,0,1,4942.899902,24382.59961,14662.74976,182.2863028,0.006244947,4386.902759,55.55952501,-19.88384824,166.1963633,-186.0802115,9744.354248,11309.06746,10873.89285,10893.7767,0.994928115,0.978925737,0.016002377,0.181300601,25.65720616,-5225.127637,194.9598403,174.1473658,20.81247451,14662.74976,14662.74976,14662.74976,14634.37476,78.97177928,10.05001269,43.98023831,54.63056028,-93.89350755,13737.47534,13737.47534,92,100,-8,5231.5,24382.59961,0,0,44.38003844,0.029594274,0.359567588,0.585670588,-0.04891461,43.97123004,0.624494744,33.41258966,-99.37550526,1586.348008,-74.02563636,-0.182524838,1.284389773,-1.466914611,-3.169327599,3.731756488,-6.901084087,18059.67062,-9.192307123,-9.642618065,-58.42971636,5576.950195,23992.55078,16238.2002,10948.25,5282.549805,5479.549805,24189.84961,16304.40039,10815.40039,5260.850098,5589.399902,24382.59961,16336.75,11018.5498,5293.200195,5479.549805,23960.40039,16223.2998,10813.7998,5260.850098,11544.60026,10783.28831,12414.43027,7920.292265,10621.04512,5834.005046,10664.37764,5280.220532,11554.24984,10945.45037,12430.57002,8038.436435,10634.66001,5893.205037,10645.28999,5295.727438,11681.63314,11002.39088,12527.68984,8068.096844,10709.67993,5927.345282,10724.42246,5333.095563,11460.95003,10828.16664,12346.68994,7958.753158,10565.00991,5848.866657,10603.05998,5272.830523,53473.22,50810.46,2662.76,21175.88,21275.54,-99.66,6.25%,-0.25%,0,0,,,,,,
06-09-12,5238.399902,5260.600098,5217.649902,5217.649902,FALSE,0,13719567.34,114752300,-0.037659935,453382572.3,1066850667,189060848.3,30438943.88,13351.53757,84.24473548,1.01732E-13,10660.45012,20961.71018,359.1900623,193.261259,0.236825874,0,0,10598.16833,10732.82336,10463.5133,2.54110004,-19.40185005,0,1,4942.899902,24382.59961,14662.74976,182.3534606,0.015200852,3967.842512,58.81566488,-467.9659634,39.36389793,-507.3298614,9727.61674,11055.01553,10006.89393,10474.8599,0.997035238,0.97971184,0.017323398,0.047900226,25.52305346,-5377.900317,196.0053973,166.8426565,29.16274075,14662.74976,14662.74976,14662.74976,14634.37476,62.7976454,10.07528148,44.17082923,54.42892672,-90.21878638,13737.47534,13737.47534,88,96,-8,5231.5,23605.01162,0,0,44.56619161,0.038426994,0.039043253,0.343159146,-1.865311936,41.42041983,1.520085209,1.265890626,-98.47991479,903.4101073,-3.692606481,-4.467515251,0.134008768,-4.60152402,-11.51166245,0.6830727,-12.19473515,17998.13739,3.437792068,3.38002032,-57.00061644,5064.299805,5576.950195,23992.55078,11200.15039,5542.25,4993.350098,5479.549805,24189.84961,11185.7002,5664.899902,5072.899902,5589.399902,24382.59961,11256.7998,5664.899902,4942.899902,5479.549805,23960.40039,11127.2998,5521.799805,5293.216634,260.6842173,11222.08018,8570.830776,10590.66011,5864.109396,10660.45012,5284.43491,5230.183268,243.3420488,11236.95996,8686.466948,10589.93501,5936.649543,10639.93748,5301.439134,5307.633301,261.442449,11328.4499,8723.263386,10669.24995,5966.826055,10721.09246,5336.662579,5213.366536,268.3505916,11164.75996,8598.23404,10534.59492,5878.720672,10599.55498,5276.571697,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.25%,-0.25%,0,0,,,,,,
06-09-13,5680.399902,5688.600098,5566.149902,5617.450195,FALSE,253000,13938681.73,115005300,-0.005756869,404588776.2,18791023.16,170762169.7,30460291.24,12009.85548,82.3844496,1.01732E-13,10518.3626,21010.308,26.41719887,199.4976937,0.269443963,0,0,10393.60832,10532.30837,10254.90827,2.668948938,-16.49065153,0,1,4942.899902,24382.59961,14662.74976,184.8167861,0.037937829,3616.078281,62.13073527,-778.435245,-124.1959307,-654.2393143,9760.770915,10636.20204,9341.279467,10119.71471,0.993786085,0.978864428,0.014921657,-0.136104374,25.45785242,-4976.112598,119.9068997,164.4785815,-44.57168177,14662.74976,14662.74976,14662.74976,14634.37476,40.6658205,10.03003626,44.63061568,53.93724356,-78.32863758,12243.01245,13737.47534,84,92,-8,5231.5,22858.52715,0,0,45.06884248,0.062277109,0.043432792,0.147347878,-3.128979146,41.02965538,3.793782883,1.979454279,-96.20621712,-1230.535314,7.531402669,-7.692264724,-1.43124593,-6.261018794,-7.45441484,-0.944424808,-6.509990032,17881.86665,8.437691056,8.100554605,-53.3724613,5238.399902,5064.299805,5576.950195,16238.2002,7672.049805,5217.649902,4993.350098,5479.549805,16304.40039,7726.149902,5260.600098,5072.899902,5589.399902,16336.75,7740.950195,5217.649902,4942.899902,5479.549805,16223.2998,7658.950195,5327.69987,317.6093442,9110.520117,8323.038681,10391.49512,6006.345842,10518.3626,5382.254425,5276.150065,316.1359432,9099.569922,8439.143748,10379.06504,6085.264067,10501.50247,5398.647093,5340.700033,315.5688237,9198.819922,8491.606342,10464.01494,6112.263064,10578.86494,5435.040782,5242.233235,312.351398,9033.32998,8348.041012,10325.31489,6027.827531,10458.55496,5375.580044,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,7.25%,-0.50%,0,0,,,,,,
06-09-16,8943,8950.849609,8848.450195,8852.700195,FALSE,195600,14104293.6,115200900,0.027362792,437956748.1,171308298.8,170816782.6,30572636.25,11798.90624,83.2913159,1.60163E-13,10481.78511,20990.33001,-26.75979933,200.5105962,0.426784102,0,0,10426.8033,10570.26331,10283.34329,2.751754418,-4.671487511,0,1,4942.899902,24382.59961,14662.74976,185.4617273,0.205769644,3581.515423,61.04826944,-752.5449564,-249.8657358,-502.6792206,10044.16675,10264.81742,9280.005703,10032.55066,0.998631159,0.970782371,0.027848787,-0.287585952,25.18443583,-2809.735302,55.17375229,154.215357,-99.04160469,14662.74976,14662.74976,14662.74976,14634.37476,22.22882506,9.466261078,48.26879837,50.37704113,-24.95106087,12745.96265,13737.47534,80,88,-8,5231.5,22141.90206,0,0,48.76209772,0.237517154,0.112740419,0.065072155,-3.044464203,48.72403506,20.57696445,8.630277514,-79.42303555,-4401.121506,61.3604583,-7.501033206,-2.645203385,-4.855829821,-6.63561801,-2.082663448,-4.552954562,17838.09773,57.43609877,45.38494678,-26.59142212,5680.399902,5238.399902,5064.299805,23992.55078,8588.650391,5617.450195,5217.649902,4993.350098,24189.84961,8585.799805,5688.600098,5260.600098,5072.899902,24382.59961,8606.299805,5566.149902,5217.649902,4942.899902,23960.40039,8551.5,6620.599935,2023.36293,6100.609961,1608.362685,10426.93008,5995.563601,10481.78511,5390.769793,6562.600097,1993.333618,6032.140039,1594.942158,10405.75508,6077.104708,10461.4575,5408.229382,6633.349935,2018.390337,6112.469922,1605.930816,10498.46992,6101.589322,10541.37241,5443.996425,6544.083333,2003.233146,6010.939941,1604.812817,10355.00991,6018.842956,10418.97996,5384.829349,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0,0,,,,,,
06-09-17,9916.200195,9931.549805,9882.549805,9899.25,FALSE,149200,14160017.61,115350100,0.038740074,396134565.4,33084849.36,158295697.7,30588872.57,11705.58243,83.99024364,1.77592E-13,10438.9626,20949.3973,-71.47210904,201.3693336,0.475131266,0,0,10278.30164,10420.95658,10135.64671,2.775846385,-0.769151519,0,1,4942.899902,24382.59961,14662.74976,186.2225248,0.255832156,3322.218862,59.58923534,-646.0503278,-329.1026542,-316.9476736,10231.17928,9768.463567,9377.881778,10023.93211,1.001680512,0.969305385,0.032375127,-0.393301932,24.98047841,-1850.312207,42.81388454,141.2500175,-98.43613298,14662.74976,14662.74976,14662.74976,14634.37476,11.11441253,8.791752886,49.34022834,49.31739266,-8.38046986,14143.98767,13898.15015,76,84,-8,5231.5,21453.94198,0,0,49.84533826,0.277982967,0.19259241,0.116255207,-2.653934668,44.98178327,25.58321562,16.65132099,-74.41678438,-3644.077836,29.25098829,-6.445078846,-3.405178478,-3.039900369,-7.880452611,-3.242221281,-4.638231331,17776.35269,10.88225646,10.32986997,-18.60291242,8943,5680.399902,5238.399902,5576.950195,11387.09961,8852.700195,5617.450195,5217.649902,5479.549805,11401.5,8950.849609,5688.600098,5260.600098,5589.399902,11427.65039,8848.450195,5566.149902,5217.649902,5479.549805,11370.59961,8179.866699,2218.621274,6968.459961,2283.966576,10279.84014,5987.42767,10438.9626,5391.73924,8123.133463,2232.185724,6916.080078,2286.798825,10255.53008,6068.31643,10419.21248,5409.204752,8190.333171,2221.360955,6980.899902,2283.471639,10348.85986,6094.612563,10497.13242,5445.239215,8099.049967,2253.669798,6891.539941,2298.445255,10206.20493,6009.331648,10376.35496,5385.569777,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0,0,,,,,,
06-09-18,11536.90039,11562.25,11436.0498,11514.15039,FALSE,247900,14308327.14,115598000,0.052657854,396939852.9,81050161.52,163760517.9,30629389.26,12124.10905,84.7034823,1.77592E-13,10477.6251,20998.23666,-42.98646322,200.8205383,0.550342857,0,0,10336.78833,10471.58828,10201.98838,2.608159285,4.951455806,1,0,4942.899902,24382.59961,14662.74976,185.5353625,0.339202796,3154.601956,57.73999375,-425.965343,-348.475192,-77.49015106,10476.86678,10008.76551,9710.038488,10136.00383,1.00189492,0.97041788,0.031477039,-0.43386962,24.95105418,909.4745125,57.35740555,131.1354456,-73.77804009,14662.74976,14662.74976,14662.74976,14634.37476,7.390549668,8.426030162,51.14770663,47.52481215,16.30922595,13984.48767,13898.15015,72,80,-8,5231.5,20793.50029,0,0,51.67751759,0.356815364,0.290771828,0.198701552,-1.79745656,37.48455336,33.92027957,26.69348655,-66.07972043,-2462.121214,34.3272792,-4.202497849,-3.564642352,-0.637855498,-4.619612443,-3.517699513,-1.10191293,17742.42888,16.34396405,15.13808249,-5.299401683,9916.200195,8943,5680.399902,5064.299805,10948.25,9899.25,8852.700195,5617.450195,4993.350098,10815.40039,9931.549805,8950.849609,5688.600098,5072.899902,11018.5498,9882.549805,8848.450195,5566.149902,4942.899902,10813.7998,10132.03353,1310.35027,8262.980078,2726.349375,10338.70518,5997.614237,10477.6251,5396.959856,10088.7002,1340.801185,8220.240136,2732.168928,10325.40508,6079.492155,10458.72752,5414.431406,10148.21647,1319.113844,8278.769922,2728.687536,10403.22988,6103.669121,10534.6749,5450.106201,10055.68327,1302.458954,8190.169921,2718.205985,10268.42993,6019.535134,10413.40246,5390.424157,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.25%,0.25%,0.281477778,0,,,,,,
06-09-19,10946.2002,10957.0498,10867.4502,10883.7998,FALSE,497200,14685115.42,115100800,0.201525188,298277569,-10576427.25,149307832.1,30603932.15,12100.55127,73.29685097,1.77592E-13,10234.02261,20470.49449,-2.449273693,200.0478653,0.534786282,0,0,10309.67,10440.47992,10178.86009,2.537615894,2.933035026,1,0,4942.899902,24382.59961,14662.74976,189.9516979,0.308816514,2906.086779,57.29186575,-295.8011639,-337.9403864,42.13922241,10440.12516,10213.40974,9900.217213,10196.01838,0.997200042,0.974588168,0.022611873,-0.438602841,24.99959543,714.2273925,57.26632162,120.9832467,-63.71692507,14662.74976,14662.74976,14662.74976,14634.37476,8.384220772,7.986326454,50.34620342,48.11104831,11.67156269,13984.48767,13898.15015,68,76,-8,5231.5,20159.47628,0,0,50.94701041,0.321096703,0.318631678,0.267331972,-1.292782656,70.00317934,30.8816514,30.1283822,-69.1183486,-1406.963126,-3.8719202,-2.901143888,-3.431942659,0.530798771,6.947106032,-1.424738404,8.371844437,17710.57753,-5.120094393,-5.255824561,-10.14816171,11536.90039,9916.200195,8943,5238.399902,11200.15039,11514.15039,9899.25,8852.700195,5217.649902,11185.7002,11562.25,9931.549805,8950.849609,5260.600098,11256.7998,11436.0498,9882.549805,8848.450195,5217.649902,11127.2998,10799.76693,820.2129649,9404.540137,2305.846472,10313.31016,5994.098042,10234.02261,5251.199276,10765.7334,813.8983807,9353.470116,2319.317746,10295.21504,6075.493637,10212.23001,5268.049083,10816.94987,824.3280746,9418.059862,2310.674623,10373.25488,6099.746266,10286.81738,5303.32535,10728.68327,785.9915741,9320.12998,2318.538379,10242.44497,6015.975442,10166.72497,5241.734023,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,5.75%,0.25%,0.18518,0,,,,,,
06-09-21,17377.80078,17429.55078,17345.55078,17399.34961,FALSE,228000,14632186.85,115328800,0.138139525,465152906.6,238563712.9,167749517.9,30737896.9,12576.91561,74.98675743,2.81939E-13,10303.42266,20712.40965,-105.5643358,202.049112,0.839820682,0,0,10421.49175,10549.35664,10293.62686,2.453869281,27.70179444,1,0,4942.899902,24382.59961,14662.74976,188.6722534,0.639665276,3263.813159,55.79475456,322.6124262,-205.8298238,528.44225,10975.92106,10677.28861,11050.61468,10728.00226,0.998828574,0.977995437,0.020833138,-0.299924822,24.9416432,896.7277335,69.87905018,108.9671027,-39.08805251,11186.22534,14662.74976,12924.48755,14634.37476,22.69463863,8.570404355,57.29787447,41.35258867,116.7018799,13984.48767,13898.15015,64,72,-8,5231.5,19550.81322,0,0,57.9216006,0.662124185,0.44667875,0.352027419,1.284686692,78.98826103,63.96652759,42.92281952,-36.03347241,718.0778893,58.72674427,3.007199462,-2.144114235,5.151313697,6.000035156,0.060216308,5.939818848,17708.36195,58.75646766,46.22011921,42.6456046,10946.2002,11536.90039,9916.200195,5680.399902,16238.2002,10883.7998,11514.15039,9899.25,5617.450195,16304.40039,10957.0498,11562.25,9931.549805,5688.600098,16336.75,10867.4502,11436.0498,9882.549805,5566.149902,16223.2998,13286.96712,3555.055792,11744.02031,3301.724516,10427.27021,6128.582751,10303.42266,5339.697661,13265.7666,3593.635602,11709.85,3336.639044,10404.70996,6204.327651,10291.28748,5367.530386,13316.28353,3575.023419,11766.25,3318.960713,10482.53496,6226.919668,10357.72744,5392.625286,13216.35026,3587.275997,11676.01016,3319.135295,10354.67007,6148.940176,10243.95749,5339.584282,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,4%,0%,0.157890909,0,,,,,,
06-09-22,17655.59961,17764.65039,17587.65039,17695.69922,FALSE,251200,14573855.14,115580000,0.075265485,408671500.8,20335243.22,162417561.3,30741912.54,13002.3353,76.12682643,2.81939E-13,10211.3376,20321.65479,101.0204035,198.021407,0.868151754,0,0,9777.236735,9880.581705,9673.891765,2.113991368,38.61681813,1,0,4942.899902,24382.59961,14662.74976,190.3736853,0.65395556,2976.116804,55.12977909,825.6085938,0.457859686,825.1507341,11513.87516,11028.57512,12066.76621,11241.15762,0.998664593,0.973607178,0.025057415,-0.063753324,25.06613499,6026.862602,52.95687525,94.03549186,-41.07861662,11353.77515,14662.74976,13008.26245,14634.37476,59.31888083,9.1598536,57.56021364,40.98264953,125.9409925,13984.48767,13898.15015,60,68,-8,5231.5,18966.49669,0,0,58.19806906,0.675642304,0.552954397,0.439421608,3.451325536,78.00598224,65.395556,53.41457833,-34.604444,2266.518411,57.63716553,7.344515768,-0.246388234,7.590904003,5.967744973,1.241722041,4.726022932,17706.62951,1.598584502,1.585941699,44.92591512,17377.80078,10946.2002,11536.90039,8943,23992.55078,17399.34961,10883.7998,11514.15039,8852.700195,24189.84961,17429.55078,10957.0498,11562.25,8950.849609,24382.59961,17345.55078,10867.4502,11436.0498,8848.450195,23960.40039,15326.53353,3796.022011,13486.54024,3725.745419,9793.575098,4740.510437,10211.3376,5186.483287,15326.28288,3850.155541,13478.4498,3760.319135,9755.294922,4776.728131,10206.78748,5228.320902,15383.75032,3837.294761,13529.01016,3760.974339,9820.740038,4765.715985,10270.35,5248.725157,15266.88379,3811.943729,13423.8502,3733.105522,9717.395068,4754.22736,10154.69001,5191.81076,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,4.40%,0.40%,-0.2411,0,,,,,,
06-09-23,19611.05078,19636.44922,19491.5,19581.19922,FALSE,287600,14760666.86,115867600,0.111712957,430630965.9,95145566.13,172802910.2,30773765.77,13889.85236,88.30159801,2.81939E-13,10919.92764,21565.41832,274.4369497,194.9736489,0.908206789,0,0,11180.34007,11287.19495,11073.48519,1.911478218,39.94934711,1,0,4942.899902,24382.59961,14662.74976,178.0204078,0.754546166,2876.590085,54.09053434,1366.275672,273.6214222,1092.65425,11794.94604,11410.74823,13227.42538,11861.1497,1.004628267,0.96833349,0.036294776,0.263759129,25.23213655,13072.62314,244.6122736,99.55242889,145.0598447,12427.04956,14662.74976,13544.89966,14634.37476,79.65944041,9.975553197,59.29658109,39.05597192,138.2126067,13984.48767,13898.15015,56,64,-8,4942.899902,18966.49669,1,0,60.18130613,0.772614072,0.703460187,0.567697778,5.861106591,79.04243765,75.45461657,68.27223339,-24.54538343,3973.522498,20.77108632,11.51891432,2.106672277,9.412242045,7.055941304,2.404565893,4.65137541,18358.03617,11.07552965,10.50402312,60.97722783,17655.59961,17377.80078,10946.2002,9916.200195,5576.950195,17695.69922,17399.34961,10883.7998,9899.25,5479.549805,17764.65039,17429.55078,10957.0498,9931.549805,5589.399902,17587.65039,17345.55078,10867.4502,9882.549805,5479.549805,18214.81706,1217.125509,15425.51035,3920.745833,11196.98516,5386.807528,10919.92764,5461.021496,18225.41602,1183.455468,15414.83965,3944.770305,11165.45986,5413.305953,10913.43494,5499.379648,18276.88346,1189.280128,15469.99004,3940.234395,11225.44497,5406.995341,10978.57747,5516.006222,18141.56706,1175.326452,15345.64023,3922.801559,11118.59009,5388.923001,10857.69751,5463.393829,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.2715,0,,,,,,
06-09-24,24852.15039,25168.75,24801.30078,25093.69922,FALSE,311700,14535236.32,116179300,0.05797863,602490934.9,639063484.3,230358651,30857068.33,15547.68823,88.56097071,2.81939E-13,11898.40767,23813.19427,-16.37893301,200.275313,1.043599443,1,0,13171.74346,13302.34326,13041.14365,1.983029886,45.21831703,1,0,4942.899902,25168.75,15055.82495,169.9878729,0.984346784,3144.700999,52.88129721,2192.398558,657.3768493,1535.021709,11866.57935,11952.26747,15015.84461,12823.44605,1.00390323,0.967837251,0.036065979,0.731837212,25.63607882,-6321.457471,532.1986111,136.9072304,395.2913807,15367.44995,15055.82495,15211.63745,15027.44995,89.82972021,11.44605196,64.30245501,34.19816706,179.0776779,13984.48767,13898.15015,100,60,40,5236.770888,18966.49669,0,0,64.97739145,1,0.816085459,0.690833348,9.504520653,79.57086786,98.43467835,79.76161697,-1.565321648,6421.954202,3.582777079,17.09679714,5.10469725,11.99209989,8.531000492,3.629852813,4.901147679,20958.03321,26.72523604,23.68510609,103.9987719,19611.05078,17655.59961,17377.80078,11536.90039,5064.299805,19581.19922,17695.69922,17399.34961,11514.15039,4993.350098,19636.44922,17764.65039,17429.55078,11562.25,5072.899902,19491.5,17587.65039,17345.55078,11436.0498,4942.899902,20706.26693,3721.183896,18088.56035,4994.248442,13175.77021,6419.216489,11898.40767,6112.15656,20790.19922,3844.328517,18130.74941,5094.825014,13175.49478,6491.305649,11905.07739,6173.293236,20856.61654,3849.906358,18191.29004,5095.829974,13235.02998,6491.858258,11972.35496,6187.363081,20626.81706,3738.435047,18018.69043,4998.80287,13104.43018,6420.507371,11834.72004,6117.845686,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.6369,0,,,,,,
06-10-10,6186.450195,6223.399902,6148.600098,6150.950195,FALSE,0,14535236.32,116179300,0.094057691,516420801.3,639063484.3,235361657.9,30857068.33,15463.56843,87.15201524,7.01832E-14,11930.61768,23779.80049,81.43486274,198.6348592,0.257613349,0,0,13266.47013,13400.2549,13132.68537,2.016885638,-25.96048643,0,1,4942.899902,25168.75,15055.82495,169.5289435,0.061483215,4700.585928,56.38622436,1325.659509,791.0333813,534.6261279,11917.37101,11776.2213,13657.47624,12331.81673,1.000184844,0.981486834,0.01869801,0.924567625,25.81528322,-6866.317871,555.7391713,185.3330384,370.4061329,15658.67505,15055.82495,15357.25,15027.44995,91.42917957,11.36794228,44.32262512,54.5594034,-79.21704572,13984.48767,13898.15015,96,56,40,6034.050053,18966.49669,0,0,44.44532918,0.00316986,0.591927978,0.703824541,5.560329615,44.09475797,6.148321514,60.01253881,-93.85167849,5841.15052,10.92891237,10.74991251,6.233740302,4.516172208,-0.819362627,2.740009725,-3.559372352,20865.88379,-75.1069823,-139.0582836,-49.2185496,24852.15039,19611.05078,17655.59961,10946.2002,5238.399902,25093.69922,19581.19922,17695.69922,10883.7998,5217.649902,25168.75,19636.44922,17764.65039,10957.0498,5260.600098,24801.30078,19491.5,17587.65039,10867.4502,5217.649902,16883.21712,9627.195765,17136.61035,6816.999773,13270.57524,6294.759107,11930.61768,6078.502528,16941.94955,9743.262508,17184.17949,6898.302422,13268.8248,6369.748537,11929.37991,6148.340772,17009.53304,9742.026947,17244.56006,6897.18433,13331.30996,6366.376423,12000.27996,6158.591239,16813.80029,9610.326086,17074.92041,6805.465064,13197.5252,6299.046103,11866.06006,6085.323307,51878.01,44164.06,7713.95,23549.21,28326.26,-4777.05,0,0,0,0,,,,,,
